"Layer 1","Layer 2","Layer 3","Layer 4","MSE","User Time","CPU Time"
12,11,9,12,NA,0.00999999999999979,0
12,11,9,13,NA,0.0199999999999996,0
12,11,9,14,NA,0.0200000000000005,0
12,11,10,8,NA,0.0100000000000007,0
12,11,10,9,NA,0,0
12,11,10,10,NA,0.0200000000000005,0
12,11,10,11,NA,0.0199999999999996,0
12,11,10,12,NA,0.00999999999999979,0
12,11,10,13,NA,0.0199999999999996,0
12,11,10,14,NA,0.0199999999999996,0
12,11,11,8,NA,0.0200000000000005,0
12,11,11,9,NA,0.0199999999999996,0
12,11,11,10,NA,0.00999999999999979,0
12,11,11,11,NA,0,0
12,11,11,12,NA,0,0
12,11,11,13,NA,0,0
12,11,11,14,NA,0.00999999999999979,0
12,11,12,8,NA,0,0
12,11,12,9,NA,0,0
12,11,12,10,NA,0,0
12,11,12,11,NA,0.00999999999999979,0
12,11,12,12,NA,0.0199999999999996,0
12,11,12,13,NA,0.0200000000000005,0
12,11,12,14,NA,0.0199999999999996,0
12,11,13,8,NA,0.0200000000000005,0
12,11,13,9,NA,0.00999999999999979,0
12,11,13,10,NA,0,0
12,11,13,11,NA,0,0
12,11,13,12,NA,0,0
12,11,13,13,NA,0.0199999999999996,0
12,11,13,14,NA,0.0199999999999996,0
12,11,14,8,NA,0.00999999999999979,0
12,11,14,9,NA,0.0199999999999996,0
12,11,14,10,NA,0,0
12,11,14,11,NA,0.0200000000000005,0
12,11,14,12,NA,0.00999999999999979,0
12,11,14,13,NA,0.0199999999999996,0
12,11,14,14,NA,0.0200000000000005,0
12,12,8,8,NA,0.0199999999999996,0
12,12,8,9,NA,0.0199999999999996,0
12,12,8,10,NA,0,0
12,12,8,11,NA,0,0
12,12,8,12,NA,0.0199999999999996,0
12,12,8,13,NA,0,0
12,12,8,14,NA,0.0199999999999996,0
12,12,9,8,NA,0.00999999999999979,0
12,12,9,9,NA,0,0
12,12,9,10,NA,0.00999999999999979,0
12,12,9,11,NA,0.00999999999999979,0
12,12,9,12,NA,0,0
12,12,9,13,NA,0.00999999999999979,0
12,12,9,14,NA,0,0
12,12,10,8,NA,0.0200000000000005,0
12,12,10,9,NA,0.0199999999999996,0
12,12,10,10,NA,0.0200000000000005,0
12,12,10,11,NA,0.0199999999999996,0
12,12,10,12,NA,0.0100000000000016,0
12,12,10,13,NA,0,0
12,12,10,14,NA,0,0
12,12,11,8,NA,0,0
12,12,11,9,NA,0.00999999999999979,0
12,12,11,10,NA,0.0199999999999996,0
12,12,11,11,NA,0.00999999999999979,0
12,12,11,12,NA,0.0199999999999996,0
12,12,11,13,NA,0.00999999999999979,0
12,12,11,14,NA,0.00999999999999979,0
12,12,12,8,NA,0.00999999999999979,0
12,12,12,9,NA,0.0100000000000016,0
12,12,12,10,NA,0.0199999999999996,0
12,12,12,11,NA,0.0100000000000016,0
12,12,12,12,NA,0.0199999999999996,0
12,12,12,13,NA,0.0199999999999996,0
12,12,12,14,NA,0.0100000000000016,0
12,12,13,8,NA,0.00999999999999979,0
12,12,13,9,NA,0,0
12,12,13,10,NA,0.0199999999999996,0
12,12,13,11,NA,0.0199999999999996,0
12,12,13,12,NA,0,0
12,12,13,13,NA,0.0199999999999996,0
12,12,13,14,NA,0.0199999999999996,0
12,12,14,8,NA,0.0200000000000014,0
12,12,14,9,NA,0,0
12,12,14,10,NA,0,0
12,12,14,11,NA,0.0199999999999996,0
12,12,14,12,NA,0.0199999999999996,0
12,12,14,13,NA,0.00999999999999979,0
12,12,14,14,NA,0.00999999999999979,0
12,13,8,8,NA,0.00999999999999979,0
12,13,8,9,NA,0.0199999999999996,0
12,13,8,10,NA,0,0
12,13,8,11,NA,0,0
12,13,8,12,NA,0,0
12,13,8,13,NA,0.0200000000000014,0
12,13,8,14,NA,0.0199999999999996,0
12,13,9,8,NA,0,0
12,13,9,9,NA,0.00999999999999979,0
12,13,9,10,NA,0.0199999999999996,0
12,13,9,11,NA,0.0199999999999996,0
12,13,9,12,NA,0.0200000000000014,0
12,13,9,13,NA,0,0
12,13,9,14,NA,0,0
12,13,10,8,NA,0.0200000000000014,0
12,13,10,9,NA,0.0200000000000014,0
12,13,10,10,NA,0,0
12,13,10,11,NA,0.0199999999999996,0
12,13,10,12,NA,0.0200000000000014,0
12,13,10,13,NA,0,0
12,13,10,14,NA,0.0199999999999996,0
12,13,11,8,NA,0,0
12,13,11,9,NA,0.0199999999999996,0
12,13,11,10,NA,0.0199999999999996,0
12,13,11,11,NA,0.0199999999999996,0
12,13,11,12,NA,0.0100000000000016,0
12,13,11,13,NA,0.0199999999999996,0
12,13,11,14,NA,0.0199999999999996,0
12,13,12,8,NA,0.00999999999999979,0
12,13,12,9,NA,0.0199999999999996,0
12,13,12,10,NA,0.0199999999999996,0
12,13,12,11,NA,0.00999999999999979,0
12,13,12,12,NA,0.0199999999999996,0
12,13,12,13,NA,0,0
12,13,12,14,NA,0.00999999999999979,0
12,13,13,8,NA,0,0
12,13,13,9,NA,0,0
12,13,13,10,NA,0.0199999999999996,0
12,13,13,11,NA,0.0200000000000014,0
12,13,13,12,NA,0.0199999999999996,0
12,13,13,13,NA,0.00999999999999979,0
12,13,13,14,NA,0.00999999999999979,0
12,13,14,8,NA,0,0
12,13,14,9,NA,0,0
12,13,14,10,NA,0.0199999999999996,0
12,13,14,11,NA,0.00999999999999979,0
12,13,14,12,NA,0.0200000000000014,0
12,13,14,13,NA,0.0200000000000014,0
12,13,14,14,NA,0.00999999999999979,0
12,14,8,8,NA,0.00999999999999979,0
12,14,8,9,NA,0.0199999999999996,0
12,14,8,10,NA,0.0200000000000014,0
12,14,8,11,NA,0,0
12,14,8,12,NA,0.0100000000000016,0
12,14,8,13,NA,0.0199999999999996,0
12,14,8,14,NA,0.00999999999999979,0
12,14,9,8,NA,0.00999999999999979,0
12,14,9,9,NA,0.0199999999999996,0
12,14,9,10,NA,0.0199999999999996,0
12,14,9,11,NA,0.0200000000000014,0
12,14,9,12,NA,0.0200000000000014,0
12,14,9,13,NA,0,0
12,14,9,14,NA,0.0199999999999996,0
12,14,10,8,NA,0.00999999999999979,0
12,14,10,9,NA,0,0
12,14,10,10,NA,0.00999999999999979,0
12,14,10,11,NA,0.0199999999999996,0
12,14,10,12,NA,0.0100000000000016,0
12,14,10,13,NA,0.0199999999999996,0
12,14,10,14,NA,0.0199999999999996,0
12,14,11,8,NA,0.0199999999999996,0
12,14,11,9,NA,0.0199999999999996,0
12,14,11,10,NA,0.0199999999999996,0
12,14,11,11,NA,0.00999999999999979,0
12,14,11,12,NA,0.0199999999999996,0
12,14,11,13,NA,0.00999999999999979,0
12,14,11,14,NA,0.0200000000000014,0
12,14,12,8,NA,0.00999999999999979,0
12,14,12,9,NA,0.00999999999999979,0
12,14,12,10,NA,0.0199999999999996,0
12,14,12,11,NA,0.0199999999999996,0
12,14,12,12,NA,0.0199999999999996,0
12,14,12,13,NA,0.0199999999999996,0
12,14,12,14,NA,0,0
12,14,13,8,NA,0.0199999999999996,0
12,14,13,9,NA,0,0
12,14,13,10,NA,0.0199999999999996,0
12,14,13,11,NA,0.0199999999999996,0
12,14,13,12,NA,0.00999999999999979,0
12,14,13,13,NA,0.0100000000000016,0
12,14,13,14,NA,0.00999999999999979,0
12,14,14,8,NA,0.00999999999999979,0
12,14,14,9,NA,0.0200000000000014,0
12,14,14,10,NA,0.0199999999999996,0
12,14,14,11,NA,0.0199999999999996,0
12,14,14,12,NA,0.00999999999999979,0
12,14,14,13,NA,0.0199999999999996,0
12,14,14,14,NA,0.00999999999999979,0
13,8,8,8,NA,0,0
13,8,8,9,NA,0.0199999999999996,0
13,8,8,10,NA,0.0199999999999996,0
13,8,8,11,NA,0.00999999999999979,0
13,8,8,12,NA,0,0
13,8,8,13,NA,0.00999999999999979,0
13,8,8,14,NA,0.00999999999999979,0
13,8,9,8,NA,0.0199999999999996,0
13,8,9,9,NA,0.00999999999999979,0
13,8,9,10,NA,0.0199999999999996,0
13,8,9,11,NA,0.00999999999999979,0
13,8,9,12,NA,0,0
13,8,9,13,NA,0.0199999999999996,0
13,8,9,14,NA,0,0
13,8,10,8,NA,0,0
13,8,10,9,NA,0.00999999999999979,0
13,8,10,10,NA,0,0
13,8,10,11,NA,0,0
13,8,10,12,NA,0.0100000000000016,0
13,8,10,13,NA,0,0
13,8,10,14,NA,0,0
13,8,11,8,NA,0,0
13,8,11,9,NA,0.00999999999999979,0
13,8,11,10,NA,0,0
13,8,11,11,NA,0.0199999999999996,0
13,8,11,12,NA,0.0199999999999996,0
13,8,11,13,NA,0.0100000000000016,0
13,8,11,14,NA,0.00999999999999979,0
13,8,12,8,NA,0.0100000000000016,0
13,8,12,9,NA,0,0
13,8,12,10,NA,0.0199999999999996,0
13,8,12,11,NA,0.00999999999999979,0
13,8,12,12,NA,0.0100000000000016,0
13,8,12,13,NA,0.00999999999999979,0
13,8,12,14,NA,0.0199999999999996,0
13,8,13,8,NA,0,0
13,8,13,9,NA,0,0
13,8,13,10,NA,0,0
13,8,13,11,NA,0.00999999999999979,0
13,8,13,12,NA,0.0199999999999996,0
13,8,13,13,NA,0.00999999999999979,0
13,8,13,14,NA,0,0
13,8,14,8,NA,0,0
13,8,14,9,NA,0,0
13,8,14,10,NA,0.00999999999999979,0
13,8,14,11,NA,0.00999999999999979,0
13,8,14,12,NA,0.0200000000000014,0
13,8,14,13,NA,0.0199999999999996,0
13,8,14,14,NA,0.00999999999999979,0
13,9,8,8,NA,0.00999999999999979,0
13,9,8,9,NA,0.00999999999999979,0
13,9,8,10,NA,0,0
13,9,8,11,NA,0.0199999999999996,0
13,9,8,12,NA,0.00999999999999979,0
13,9,8,13,NA,0.0199999999999996,0
13,9,8,14,NA,0.0100000000000016,0
13,9,9,8,NA,0.0199999999999996,0
13,9,9,9,NA,0,0
13,9,9,10,NA,0,0
13,9,9,11,NA,0.0199999999999996,0
13,9,9,12,NA,0,0
13,9,9,13,NA,0.0199999999999996,0
13,9,9,14,NA,0.00999999999999979,0
13,9,10,8,NA,0,0
13,9,10,9,NA,0,0
13,9,10,10,NA,0,0
13,9,10,11,NA,0,0
13,9,10,12,NA,0.00999999999999979,0
13,9,10,13,NA,0.0199999999999996,0
13,9,10,14,NA,0.0199999999999996,0
13,9,11,8,NA,0,0
13,9,11,9,NA,0.0199999999999996,0
13,9,11,10,NA,0.0199999999999996,0
13,9,11,11,NA,0.0199999999999996,0
13,9,11,12,NA,0.0199999999999996,0
13,9,11,13,NA,0.00999999999999979,0
13,9,11,14,NA,0.0200000000000014,0
13,9,12,8,NA,0.00999999999999979,0
13,9,12,9,NA,0.0199999999999996,0
13,9,12,10,NA,0,0
13,9,12,11,NA,0.00999999999999979,0
13,9,12,12,NA,0.0199999999999996,0
13,9,12,13,NA,0,0
13,9,12,14,NA,0.0199999999999996,0
13,9,13,8,NA,0,0
13,9,13,9,NA,0,0
13,9,13,10,NA,0,0
13,9,13,11,NA,0.0199999999999996,0
13,9,13,12,NA,0.0199999999999996,0
13,9,13,13,NA,0.00999999999999979,0
13,9,13,14,NA,0.0199999999999996,0
13,9,14,8,NA,0.0199999999999996,0
13,9,14,9,NA,0.00999999999999979,0
13,9,14,10,NA,0.0199999999999996,0
13,9,14,11,NA,0,0
13,9,14,12,NA,0.00999999999999979,0
13,9,14,13,NA,0.0199999999999996,0
13,9,14,14,NA,0.0199999999999996,0
13,10,8,8,NA,0,0
13,10,8,9,NA,0,0
13,10,8,10,NA,0.0199999999999996,0
13,10,8,11,NA,0,0
13,10,8,12,NA,0.00999999999999979,0
13,10,8,13,NA,0.0199999999999996,0
13,10,8,14,NA,0,0
13,10,9,8,NA,0.0199999999999996,0
13,10,9,9,NA,0,0
13,10,9,10,NA,0.0200000000000014,0
13,10,9,11,NA,0.0199999999999996,0
13,10,9,12,NA,0.00999999999999979,0
13,10,9,13,NA,0.0100000000000016,0
13,10,9,14,NA,0.0200000000000014,0
13,10,10,8,NA,0.0200000000000014,0
13,10,10,9,NA,0.0200000000000014,0
13,10,10,10,NA,0.00999999999999979,0
13,10,10,11,NA,0.0199999999999996,0
13,10,10,12,NA,0.0200000000000014,0
13,10,10,13,NA,0.0100000000000016,0
13,10,10,14,NA,0,0
13,10,11,8,NA,0,0
13,10,11,9,NA,0,0
13,10,11,10,NA,0,0
13,10,11,11,NA,0,0
13,10,11,12,NA,0,0
13,10,11,13,NA,0,0
13,10,11,14,NA,0,0
13,10,12,8,NA,0,0
13,10,12,9,NA,0.00999999999999979,0
13,10,12,10,NA,0.00999999999999979,0
13,10,12,11,NA,0.0199999999999996,0
13,10,12,12,NA,0.0199999999999996,0
13,10,12,13,NA,0.0100000000000016,0
13,10,12,14,NA,0.00999999999999979,0
13,10,13,8,NA,0.0199999999999996,0
13,10,13,9,NA,0.0199999999999996,0
13,10,13,10,NA,0.0199999999999996,0
13,10,13,11,NA,0.0199999999999996,0
13,10,13,12,NA,0.00999999999999979,0
13,10,13,13,NA,0,0
13,10,13,14,NA,0.00999999999999979,0
13,10,14,8,NA,0,0
13,10,14,9,NA,0.0200000000000014,0
13,10,14,10,NA,0,0
13,10,14,11,NA,0.0200000000000014,0
13,10,14,12,NA,0.0200000000000014,0
13,10,14,13,NA,0.0200000000000014,0
13,10,14,14,NA,0.0199999999999996,0
13,11,8,8,NA,0,0
13,11,8,9,NA,0,0
13,11,8,10,NA,0.0199999999999996,0
13,11,8,11,NA,0.0199999999999996,0
13,11,8,12,NA,0.00999999999999979,0
13,11,8,13,NA,0.0199999999999996,0
13,11,8,14,NA,0.00999999999999979,0
13,11,9,8,NA,0,0
13,11,9,9,NA,0.00999999999999979,0
13,11,9,10,NA,0,0
13,11,9,11,NA,0,0
13,11,9,12,NA,0,0
13,11,9,13,NA,0,0
13,11,9,14,NA,0,0
13,11,10,8,NA,0.00999999999999979,0
13,11,10,9,NA,0,0
13,11,10,10,NA,0,0
13,11,10,11,NA,0.00999999999999979,0
13,11,10,12,NA,0.0199999999999996,0
13,11,10,13,NA,0.00999999999999979,0
13,11,10,14,NA,0.0199999999999996,0
13,11,11,8,NA,0.0200000000000014,0
13,11,11,9,NA,0.0199999999999996,0
13,11,11,10,NA,0.0199999999999996,0
13,11,11,11,NA,0.00999999999999979,0
13,11,11,12,NA,0,0
13,11,11,13,NA,0.00999999999999979,0
13,11,11,14,NA,0.0100000000000016,0
13,11,12,8,NA,0.0200000000000014,0
13,11,12,9,NA,0,0
13,11,12,10,NA,0.0199999999999996,0
13,11,12,11,NA,0,0
13,11,12,12,NA,0,0
13,11,12,13,NA,0,0
13,11,12,14,NA,0,0
13,11,13,8,NA,0.0199999999999996,0
13,11,13,9,NA,0.00999999999999979,0
13,11,13,10,NA,0.0199999999999996,0
13,11,13,11,NA,0.0199999999999996,0
13,11,13,12,NA,0.0199999999999996,0
13,11,13,13,NA,0.00999999999999979,0
13,11,13,14,NA,0.00999999999999979,0
13,11,14,8,NA,0.0199999999999996,0
13,11,14,9,NA,0.0199999999999996,0
13,11,14,10,NA,0.0199999999999996,0
13,11,14,11,NA,0.0199999999999996,0
13,11,14,12,NA,0,0
13,11,14,13,NA,0,0
13,11,14,14,NA,0.00999999999999979,0
13,12,8,8,NA,0,0
13,12,8,9,NA,0,0
13,12,8,10,NA,0,0
13,12,8,11,NA,0,0
13,12,8,12,NA,0,0
13,12,8,13,NA,0.00999999999999979,0
13,12,8,14,NA,0.00999999999999979,0
13,12,9,8,NA,0.0200000000000014,0
13,12,9,9,NA,0.00999999999999979,0
13,12,9,10,NA,0.00999999999999979,0
13,12,9,11,NA,0.0199999999999996,0
13,12,9,12,NA,0.00999999999999979,0
13,12,9,13,NA,0,0
13,12,9,14,NA,0,0
13,12,10,8,NA,0.0200000000000014,0
13,12,10,9,NA,0.0200000000000014,0
13,12,10,10,NA,0,0
13,12,10,11,NA,0,0
13,12,10,12,NA,0,0
13,12,10,13,NA,0.0199999999999996,0
13,12,10,14,NA,0.0199999999999996,0
13,12,11,8,NA,0.00999999999999979,0
13,12,11,9,NA,0.0199999999999996,0
13,12,11,10,NA,0.0199999999999996,0
13,12,11,11,NA,0.0199999999999996,0
13,12,11,12,NA,0.0199999999999996,0
13,12,11,13,NA,0.0199999999999996,0
13,12,11,14,NA,0.00999999999999979,0
13,12,12,8,NA,0.00999999999999979,0
13,12,12,9,NA,0.00999999999999979,0
13,12,12,10,NA,0,0
13,12,12,11,NA,0,0
13,12,12,12,NA,0,0
13,12,12,13,NA,0.00999999999999979,0
13,12,12,14,NA,0,0
13,12,13,8,NA,0.0199999999999996,0
13,12,13,9,NA,0.0199999999999996,0
13,12,13,10,NA,0.0199999999999996,0
13,12,13,11,NA,0.0100000000000016,0
13,12,13,12,NA,0.0199999999999996,0
13,12,13,13,NA,0.0100000000000016,0
13,12,13,14,NA,0.0200000000000014,0
13,12,14,8,NA,0.0199999999999996,0
13,12,14,9,NA,0.0200000000000014,0
13,12,14,10,NA,0.0199999999999996,0
13,12,14,11,NA,0.00999999999999979,0
13,12,14,12,NA,0,0
13,12,14,13,NA,0.0199999999999996,0
13,12,14,14,NA,0.00999999999999979,0
13,13,8,8,NA,0.00999999999999979,0
13,13,8,9,NA,0,0
13,13,8,10,NA,0,0
13,13,8,11,NA,0,0
13,13,8,12,NA,0,0
13,13,8,13,NA,0.00999999999999979,0
13,13,8,14,NA,0.0199999999999996,0
13,13,9,8,NA,0.0100000000000016,0
13,13,9,9,NA,0.00999999999999979,0
13,13,9,10,NA,0,0
13,13,9,11,NA,0.00999999999999979,0
13,13,9,12,NA,0.00999999999999979,0
13,13,9,13,NA,0.00999999999999979,0
13,13,9,14,NA,0.00999999999999979,0
13,13,10,8,NA,0.0200000000000014,0
13,13,10,9,NA,0.0199999999999996,0
13,13,10,10,NA,0.0100000000000016,0
13,13,10,11,NA,0,0
13,13,10,12,NA,0,0
13,13,10,13,NA,0,0
13,13,10,14,NA,0.0199999999999996,0
13,13,11,8,NA,0.0199999999999996,0
13,13,11,9,NA,0,0
13,13,11,10,NA,0.0199999999999996,0
13,13,11,11,NA,0,0
13,13,11,12,NA,0.0199999999999996,0
13,13,11,13,NA,0.0199999999999996,0
13,13,11,14,NA,0.0199999999999996,0
13,13,12,8,NA,0.0199999999999996,0
13,13,12,9,NA,0,0
13,13,12,10,NA,0.00999999999999979,0
13,13,12,11,NA,0.00999999999999979,0
13,13,12,12,NA,0.00999999999999979,0
13,13,12,13,NA,0.0100000000000016,0
13,13,12,14,NA,0.00999999999999979,0
13,13,13,8,NA,0,0
13,13,13,9,NA,0.00999999999999979,0
13,13,13,10,NA,0,0
13,13,13,11,NA,0,0
13,13,13,12,NA,0.0299999999999994,0
13,13,13,13,NA,0.0200000000000014,0
13,13,13,14,NA,0.0199999999999996,0
13,13,14,8,NA,0.0199999999999996,0
13,13,14,9,NA,0,0
13,13,14,10,NA,0.0200000000000014,0
13,13,14,11,NA,0.0199999999999996,0
13,13,14,12,NA,0.0199999999999996,0
13,13,14,13,NA,0.00999999999999979,0
13,13,14,14,NA,0.00999999999999979,0
13,14,8,8,NA,0.0200000000000014,0
13,14,8,9,NA,0.0199999999999996,0
13,14,8,10,NA,0.00999999999999979,0
13,14,8,11,NA,0.00999999999999979,0
13,14,8,12,NA,0.00999999999999979,0
13,14,8,13,NA,0,0
13,14,8,14,NA,0.00999999999999979,0
13,14,9,8,NA,0.0199999999999996,0
13,14,9,9,NA,0.00999999999999979,0
13,14,9,10,NA,0.00999999999999979,0
13,14,9,11,NA,0,0
13,14,9,12,NA,0.0199999999999996,0
13,14,9,13,NA,0,0
13,14,9,14,NA,0.0199999999999996,0
13,14,10,8,NA,0,0
13,14,10,9,NA,0.0199999999999996,0
13,14,10,10,NA,0.0100000000000016,0
13,14,10,11,NA,0,0
13,14,10,12,NA,0.00999999999999979,0
13,14,10,13,NA,0.0199999999999996,0
13,14,10,14,NA,0.0199999999999996,0
13,14,11,8,NA,0.0200000000000014,0
13,14,11,9,NA,0.00999999999999979,0
13,14,11,10,NA,0.0199999999999996,0
13,14,11,11,NA,0.0200000000000014,0
13,14,11,12,NA,0.00999999999999979,0
13,14,11,13,NA,0.0199999999999996,0
13,14,11,14,NA,0.0199999999999996,0
13,14,12,8,NA,0.00999999999999979,0
13,14,12,9,NA,0,0
13,14,12,10,NA,0.0199999999999996,0
13,14,12,11,NA,0.0199999999999996,0
13,14,12,12,NA,0.00999999999999979,0
13,14,12,13,NA,0.0100000000000016,0
13,14,12,14,NA,0,0
13,14,13,8,NA,0,0
13,14,13,9,NA,0.0199999999999996,0
13,14,13,10,NA,0.0199999999999996,0
13,14,13,11,NA,0.0199999999999996,0
13,14,13,12,NA,0.0100000000000016,0
13,14,13,13,NA,0.00999999999999979,0
13,14,13,14,NA,0.0200000000000014,0
13,14,14,8,NA,0,0
13,14,14,9,NA,0.0199999999999996,0
13,14,14,10,NA,0.0199999999999996,0
13,14,14,11,NA,0.00999999999999979,0
13,14,14,12,NA,0,0
13,14,14,13,NA,0.00999999999999979,0
13,14,14,14,NA,0.00999999999999979,0
14,8,8,8,NA,0,0
14,8,8,9,NA,0,0
14,8,8,10,NA,0.0199999999999996,0
14,8,8,11,NA,0.00999999999999979,0
14,8,8,12,NA,0.0199999999999996,0
14,8,8,13,NA,0,0
14,8,8,14,NA,0.0199999999999996,0
14,8,9,8,NA,0.00999999999999979,0
14,8,9,9,NA,0.0200000000000014,0
14,8,9,10,NA,0,0
14,8,9,11,NA,0,0
14,8,9,12,NA,0,0
14,8,9,13,NA,0,0
14,8,9,14,NA,0,0
14,8,10,8,NA,0.0200000000000014,0
14,8,10,9,NA,0.00999999999999979,0
14,8,10,10,NA,0,0
14,8,10,11,NA,0.00999999999999979,0
14,8,10,12,NA,0.00999999999999979,0
14,8,10,13,NA,0.00999999999999979,0
14,8,10,14,NA,0.00999999999999979,0
14,8,11,8,NA,0,0
14,8,11,9,NA,0.0199999999999996,0
14,8,11,10,NA,0.00999999999999979,0
14,8,11,11,NA,0.0200000000000014,0
14,8,11,12,NA,0,0
14,8,11,13,NA,0,0
14,8,11,14,NA,0.0199999999999996,0
14,8,12,8,NA,0.0199999999999996,0
14,8,12,9,NA,0,0
14,8,12,10,NA,0.0199999999999996,0
14,8,12,11,NA,0,0
14,8,12,12,NA,0,0
14,8,12,13,NA,0,0
14,8,12,14,NA,0.0199999999999996,0
14,8,13,8,NA,0.0199999999999996,0
14,8,13,9,NA,0.0199999999999996,0
14,8,13,10,NA,0.00999999999999979,0
14,8,13,11,NA,0.00999999999999979,0
14,8,13,12,NA,0.0199999999999996,0
14,8,13,13,NA,0.00999999999999979,0
14,8,13,14,NA,0.0100000000000016,0
14,8,14,8,NA,0.0199999999999996,0
14,8,14,9,NA,0.0199999999999996,0
14,8,14,10,NA,0.00999999999999979,0
14,8,14,11,NA,0,0
14,8,14,12,NA,0,0
14,8,14,13,NA,0.0200000000000014,0
14,8,14,14,NA,0.00999999999999979,0
14,9,8,8,NA,0.0200000000000014,0
14,9,8,9,NA,0,0
14,9,8,10,NA,0,0
14,9,8,11,NA,0.00999999999999979,0
14,9,8,12,NA,0,0
14,9,8,13,NA,0,0
14,9,8,14,NA,0.00999999999999979,0
14,9,9,8,NA,0.0200000000000014,0
14,9,9,9,NA,0.00999999999999979,0
14,9,9,10,NA,0,0
14,9,9,11,NA,0,0
14,9,9,12,NA,0.0199999999999996,0
14,9,9,13,NA,0.0199999999999996,0
14,9,9,14,NA,0.00999999999999979,0
14,9,10,8,NA,0,0
14,9,10,9,NA,0.0199999999999996,0
14,9,10,10,NA,0.00999999999999979,0
14,9,10,11,NA,0.0199999999999996,0
14,9,10,12,NA,0,0
14,9,10,13,NA,0.0199999999999996,0
14,9,10,14,NA,0.00999999999999979,0
14,9,11,8,NA,0.0199999999999996,0
14,9,11,9,NA,0,0
14,9,11,10,NA,0.00999999999999979,0
14,9,11,11,NA,0,0
14,9,11,12,NA,0.00999999999999979,0
14,9,11,13,NA,0,0
14,9,11,14,NA,0,0
14,9,12,8,NA,0.00999999999999979,0
14,9,12,9,NA,0.0199999999999996,0
14,9,12,10,NA,0,0
14,9,12,11,NA,0.0199999999999996,0
14,9,12,12,NA,0.0199999999999996,0
14,9,12,13,NA,0.0199999999999996,0
14,9,12,14,NA,0.0199999999999996,0
14,9,13,8,NA,0.00999999999999979,0
14,9,13,9,NA,0.0199999999999996,0
14,9,13,10,NA,0.0199999999999996,0
14,9,13,11,NA,0.0199999999999996,0
14,9,13,12,NA,0,0
14,9,13,13,NA,0,0
14,9,13,14,NA,0.0199999999999996,0
14,9,14,8,NA,0,0
14,9,14,9,NA,0,0
14,9,14,10,NA,0.00999999999999979,0
14,9,14,11,NA,0.00999999999999979,0
14,9,14,12,NA,0,0
14,9,14,13,NA,0.00999999999999979,0
14,9,14,14,NA,0,0
14,10,8,8,NA,0,0
14,10,8,9,NA,0.0199999999999996,0
14,10,8,10,NA,0.0199999999999996,0
14,10,8,11,NA,0,0
14,10,8,12,NA,0.00999999999999979,0
14,10,8,13,NA,0.0199999999999996,0
14,10,8,14,NA,0.0199999999999996,0
14,10,9,8,NA,0,0
14,10,9,9,NA,0.00999999999999979,0
14,10,9,10,NA,0.0199999999999996,0
14,10,9,11,NA,0.0199999999999996,0
14,10,9,12,NA,0.0199999999999996,0
14,10,9,13,NA,0,0
14,10,9,14,NA,0,0
14,10,10,8,NA,0.0200000000000014,0
14,10,10,9,NA,0,0
14,10,10,10,NA,0,0
14,10,10,11,NA,0.00999999999999979,0
14,10,10,12,NA,0.0199999999999996,0
14,10,10,13,NA,0,0
14,10,10,14,NA,0,0
14,10,11,8,NA,0,0
14,10,11,9,NA,0.00999999999999979,0
14,10,11,10,NA,0.0199999999999996,0
14,10,11,11,NA,0.0200000000000014,0
14,10,11,12,NA,0,0
14,10,11,13,NA,0.0100000000000016,0
14,10,11,14,NA,0.0199999999999996,0
14,10,12,8,NA,0.0100000000000016,0
14,10,12,9,NA,0.00999999999999979,0
14,10,12,10,NA,0.00999999999999979,0
14,10,12,11,NA,0.0199999999999996,0
14,10,12,12,NA,0.0200000000000014,0
14,10,12,13,NA,0,0
14,10,12,14,NA,0,0
14,10,13,8,NA,0,0
14,10,13,9,NA,0.0199999999999996,0
14,10,13,10,NA,0,0
14,10,13,11,NA,0,0
14,10,13,12,NA,0,0
14,10,13,13,NA,0.00999999999999979,0
14,10,13,14,NA,0.00999999999999979,0
14,10,14,8,NA,0.0100000000000016,0
14,10,14,9,NA,0.0199999999999996,0
14,10,14,10,NA,0.0199999999999996,0
14,10,14,11,NA,0.00999999999999979,0
14,10,14,12,NA,0.0199999999999996,0
14,10,14,13,NA,0.0200000000000014,0
14,10,14,14,NA,0.00999999999999979,0
14,11,8,8,NA,0,0
14,11,8,9,NA,0.00999999999999979,0
14,11,8,10,NA,0.00999999999999979,0
14,11,8,11,NA,0,0
14,11,8,12,NA,0.00999999999999979,0
14,11,8,13,NA,0.00999999999999979,0
14,11,8,14,NA,0.00999999999999979,0
14,11,9,8,NA,0,0
14,11,9,9,NA,0,0
14,11,9,10,NA,0.00999999999999979,0
14,11,9,11,NA,0,0
14,11,9,12,NA,0.0200000000000014,0
14,11,9,13,NA,0.00999999999999979,0
14,11,9,14,NA,0.0200000000000014,0
14,11,10,8,NA,0.0199999999999996,0
14,11,10,9,NA,0.00999999999999979,0
14,11,10,10,NA,0.0199999999999996,0
14,11,10,11,NA,0.00999999999999979,0
14,11,10,12,NA,0,0
14,11,10,13,NA,0.00999999999999979,0
14,11,10,14,NA,0.0100000000000016,0
14,11,11,8,NA,0.0199999999999996,0
14,11,11,9,NA,0,0
14,11,11,10,NA,0.0199999999999996,0
14,11,11,11,NA,0,0
14,11,11,12,NA,0,0
14,11,11,13,NA,0,0
